day,d,op,mle,mle20,mle30,mle50,mle100,mle150,mle200,mle300,mle500
1029,54,62646.0,45040.13,53856.6,55172.0,56605.56,56278.47,55900.53,55576.01,50533.65,42299.97
1030,20,62651.0,44997.2,53796.51,55169.93,56565.26,56208.58,55820.5,55495.23,50454.18,42164.57
1031,61,62666.0,44995.23,53777.41,55192.2,56568.01,56181.66,55782.14,55455.86,50416.07,42070.51
1032,68,62681.0,45000.39,53765.31,55220.91,56579.38,56162.29,55750.96,55423.76,50385.11,41983.96
1033,38,62696.0,44975.66,53723.21,55224.18,56564.16,56113.53,55690.95,55362.46,50324.41,41867.93
1034,0,62681.0,44913.01,53643.11,55189.16,56512.75,56027.58,55593.51,55263.5,50225.88,41714.34
1035,0,62666.0,44849.98,53563.02,55153.77,56462.94,55941.98,55496.02,55164.32,50127.24,41560.6
1036,32,62681.0,44818.57,53514.92,55150.08,56446.64,55888.61,55430.37,55097.07,50060.6,41438.73
1037,7,62673.0,44762.22,53441.82,55120.9,56407.2,55812.16,55340.2,55005.15,49969.29,41292.29
1038,7,62665.0,44705.73,53368.72,55091.77,56370.0,55736.86,55251.34,54913.67,49878.15,41146.18
1039,18,62668.0,44660.11,53306.62,55074.48,56347.69,55673.65,55174.04,54833.6,49798.26,41011.42
1040,51,62683.0,44647.46,53277.53,55090.18,56360.07,55644.29,55131.03,54786.86,49751.54,40910.06
1041,36,62698.0,44619.93,53233.43,55090.51,56359.13,55600.49,55074.22,54725.47,49690.06,40794.21
1042,19,62702.0,44575.48,53172.33,55073.77,56343.37,55540.64,55000.96,54647.45,49611.82,40661.83
1043,0,62687.0,44512.02,53092.23,55037.7,56310.75,55462.55,54909.26,54551.34,49514.89,40510.86
1044,37,62702.0,44485.26,53049.13,55038.44,56317.28,55422.78,54854.61,54492.12,49454.93,40396.87
1045,42,62717.0,44463.58,53011.04,55044.09,56332.19,55388.9,54805.58,54438.29,49400.27,40288.36
1046,51,62732.0,44451.01,52981.94,55057.92,56357.28,55364.77,54766.16,54394.35,49354.93,40189.35
1047,51,62747.0,44438.56,52952.84,55071.29,56381.45,55342.4,54727.31,54350.85,49309.88,40090.86
1048,60,62762.0,44435.24,52932.74,55093.78,56406.58,55329.81,54697.96,54316.51,49274.1,40001.9
1049,76,62777.0,44448.04,52928.64,55131.28,56432.82,55333.9,54685.05,54298.54,49254.62,39929.47
1050,27,62789.0,44411.93,52875.55,55113.15,56433.58,55289.76,54623.7,54231.75,49186.34,39808.61
1051,59,62804.0,44407.86,52854.45,55128.07,56460.04,55278.5,54595.62,54197.39,49150.24,39720.21
1052,6,62795.0,44350.92,52780.35,55089.43,56436.32,55215.91,54515.08,54110.89,49061.37,39579.35
1053,9,62789.0,44296.87,52709.25,55054.67,56416.25,55157.18,54438.23,54027.84,48975.84,39441.9
1054,0,62774.0,44233.74,52629.15,55011.06,56387.35,55090.63,54352.96,53936.23,48881.46,39295.87
1055,0,62759.0,44170.35,52549.06,54967.81,56358.2,55024.36,54267.72,53844.61,48787.11,39149.89
1056,96,62774.0,44202.7,52564.96,55010.99,56387.54,55054.53,54278.7,53848.98,48788.73,39099.95
1057,51,62789.0,44190.02,52535.86,55011.71,56405.58,55040.27,54245.72,53808.64,48745.56,39005.58
1058,39,62804.0,44165.46,52494.76,55000.05,56411.08,55015.05,54201.91,53756.73,48690.6,38899.74
1059,24,62813.0,44126.01,52438.67,54973.11,56401.69,54975.93,54144.3,53690.73,48620.88,38779.41
1060,68,62828.0,44130.6,52426.57,54997.75,56435.15,54981.87,54131.93,53669.18,48595.46,38703.56
1061,6,62819.0,44073.3,52352.47,54959.24,56404.26,54927.35,54057.97,53586.01,48508.32,38566.25
1062,0,62804.0,44009.92,52272.37,54922.33,56367.7,54868.68,53978.65,53497.79,48415.49,38423.39
1063,9,62798.0,43955.3,52201.27,54901.06,56339.74,54819.71,53908.33,53418.64,48331.69,38289.61
1064,23,62806.0,43914.64,52144.18,54894.45,56325.97,54785.83,53853.27,53353.98,48262.18,38170.28
1065,73,62821.0,43924.02,52137.08,54923.86,56362.33,54803.17,53848.87,53339.8,48243.0,38101.44
1066,12,62818.0,43872.5,52068.98,54899.79,56336.76,54760.4,53784.05,53265.0,48163.08,37972.15
1067,56,62833.0,43864.96,52044.88,54920.15,56355.4,54763.41,53763.93,53234.7,48127.43,37887.33
1068,30,62848.0,43831.54,51994.78,54913.44,56348.05,54741.19,53718.4,53178.7,48066.04,37777.04
1069,1,62834.0,43769.2,51915.69,54877.23,56312.11,54691.63,53644.61,53094.61,47976.08,37638.25
1070,12,62831.0,43717.77,51847.59,54852.38,56287.19,54654.15,53583.09,53021.89,47897.43,37510.91
1071,24,62840.0,43678.33,51791.49,54840.36,56275.09,54629.87,53534.28,52962.11,47831.13,37396.04
1072,28,62853.0,43642.95,51739.39,54832.61,56267.12,54610.64,53490.01,52907.25,47769.0,37285.67
1073,0,62838.0,43579.65,51659.29,54796.67,56231.4,54564.48,53418.38,52825.29,47679.12,37147.8
1074,48,62853.0,43564.15,51627.2,54808.71,56243.47,54566.91,53395.07,52791.37,47637.24,37058.07
1075,18,62856.0,43518.77,51565.1,54790.5,56225.56,54540.17,53342.36,52727.87,47565.62,36938.87
1076,78,62871.0,43533.43,51563.0,54826.19,56261.23,54574.5,53350.87,52724.8,47554.22,36880.15
1077,45,62886.0,43515.15,51527.9,54828.97,56267.18,54576.44,53326.9,52689.08,47509.98,36788.98
1078,9,62880.0,43460.99,51456.8,54795.89,56236.99,54543.03,53267.46,52618.21,47430.14,36662.32
1079,19,62884.0,43416.82,51395.71,54773.96,56217.07,54520.9,53219.23,52557.8,47360.63,36546.13
1080,67,62899.0,43420.69,51382.61,54807.21,56245.63,54548.36,53219.7,52546.3,47339.45,36478.44
1081,0,62884.0,43357.67,51302.51,54772.56,56206.52,54509.63,53154.17,52468.59,47251.52,36344.28
1082,36,62899.0,43330.46,51258.41,54774.6,56203.84,54507.78,53124.84,52426.81,47199.55,36246.28
1083,10,62894.0,43277.36,51188.31,54749.95,56175.61,54481.39,53070.09,52359.9,47121.81,36122.79
1084,40,62909.0,43254.26,51148.22,54755.27,56177.77,54486.14,53046.02,52323.53,47074.46,36029.77
1085,0,62894.0,43191.27,51068.12,54720.35,56139.77,54452.31,52982.68,52247.58,46987.36,35897.28
1086,29,62908.0,43157.11,51017.02,54714.43,56130.76,54448.42,52948.71,52200.72,46929.39,35793.95
1087,37,62923.0,43131.04,50973.92,54723.19,56129.79,54453.51,52923.86,52162.26,46879.85,35699.13
1088,75,62938.0,43143.08,50968.82,54751.13,56166.41,54484.44,52937.75,52162.66,46868.62,35642.82
1089,45,62953.0,43125.19,50933.73,54761.73,56172.05,54498.51,52922.16,52133.37,46827.47,35557.02
1090,69,62968.0,43131.41,50922.63,54795.86,56201.32,54528.71,52931.1,52128.91,46810.68,35495.73
1091,0,62953.0,43068.73,50842.53,54760.95,56161.32,54498.07,52871.37,52056.21,46725.11,35365.96
1092,38,62968.0,43043.89,50800.43,54763.5,56159.36,54506.77,52850.07,52021.69,46677.65,35274.37
1093,14,62967.0,42995.16,50734.33,54741.88,56133.13,54492.49,52805.27,51963.57,46606.44,35159.28
1094,50,62982.0,42982.45,50704.24,54756.15,56143.15,54515.73,52797.62,51941.95,46571.54,35080.68
1095,60,62997.0,42979.86,50684.14,54779.83,56162.99,54541.19,52800.54,51930.77,46546.81,35012.58
1096,29,63011.0,42946.38,50633.04,54778.63,56151.57,54544.42,52772.92,51889.01,46491.29,34913.99
1097,34,63026.0,42917.98,50586.94,54782.07,56148.78,54553.51,52751.38,51852.74,46441.15,34820.89
1098,53,63041.0,42908.68,50559.85,54804.97,56165.22,54577.45,52749.45,51835.9,46410.34,34747.29
1099,19,63045.0,42865.5,50498.75,54793.39,56150.85,54572.23,52714.02,51785.4,46345.82,34640.19
1100,0,63030.0,42803.36,50418.65,54762.43,56121.02,54549.45,52660.34,51716.47,46262.6,34514.57
1101,0,63015.0,42741.09,50338.55,54730.97,56091.11,54526.52,52607.06,51648.13,46179.4,34389.15
1102,53,63030.0,42731.67,50311.45,54752.23,56117.5,54549.45,52607.62,51633.01,46149.36,34316.93
1103,20,63035.0,42689.37,50251.36,54739.92,56110.26,54545.33,52575.63,51585.33,46086.59,34212.2
1104,29,63049.0,42656.12,50200.26,54736.99,56111.87,54550.23,52553.43,51547.08,46033.1,34116.97
1105,29,63063.0,42622.97,50149.16,54734.47,56113.56,54555.02,52531.77,51509.22,45979.94,34022.21
1106,0,63048.0,42560.9,50069.06,54702.71,56086.3,54530.74,52481.75,51442.87,45898.2,33898.95
1107,37,63063.0,42535.7,50025.96,54714.51,56099.31,54543.3,52469.19,51413.85,45853.52,33812.89
1108,77,63078.0,42550.6,50022.87,54739.53,56123.13,54567.91,52497.63,51425.65,45849.13,33767.33
1109,0,63063.0,42488.57,49942.77,54707.32,56096.11,54542.03,52449.89,51360.89,45768.05,33645.24
1110,38,63078.0,42464.41,49900.67,54712.67,56106.97,54554.04,52440.67,51334.72,45725.1,33561.35
1111,17,63080.0,42419.35,49837.57,54697.71,56100.03,54545.01,52411.43,51287.96,45661.48,33456.96
1112,23,63088.0,42380.34,49780.47,54689.19,56098.96,54542.09,52389.22,51247.66,45604.12,33359.04
1113,7,63080.0,42325.41,49707.38,54664.96,56082.02,54523.03,52351.78,51191.71,45531.11,33245.6
1114,14,63079.0,42277.49,49641.28,54647.8,56072.11,54511.09,52322.11,51143.64,45465.41,33139.63
1115,30,63094.0,42245.62,49591.18,54647.23,56078.3,54515.27,52309.47,51112.09,45416.07,33050.14
1116,0,63079.0,42183.84,49511.08,54616.73,56055.04,54489.28,52267.8,51051.09,45337.06,32931.13
1117,41,63094.0,42162.94,49471.98,54627.13,56072.51,54504.26,52267.93,51031.36,45299.19,32853.34
1118,42,63109.0,42143.15,49433.89,54638.43,56091.17,54520.33,52269.66,51013.12,45262.63,32777.02
1119,25,63119.0,42106.47,49378.79,54639.14,56092.67,54519.52,52255.29,50978.4,45209.43,32684.18
1120,52,63134.0,42096.87,49350.69,54662.99,56116.47,54545.47,52268.57,50971.5,45183.44,32618.81
1121,70,63149.0,42105.37,49340.59,54692.62,56143.83,54572.52,52300.51,50983.04,45175.79,32571.92
1122,34,63164.0,42077.96,49294.49,54690.25,56147.03,54578.09,52296.99,50958.85,45132.37,32489.48
1123,85,63179.0,42101.64,49299.4,54726.53,56177.92,54606.43,52333.81,50986.14,45140.3,32458.52
1124,26,63190.0,42066.34,49245.3,54708.76,56169.65,54602.58,52322.63,50954.76,45089.43,32369.0
1125,63,63205.0,42068.13,49228.2,54728.56,56198.68,54632.28,52349.1,50960.9,45075.89,32316.94
1126,24,63214.0,42031.01,49172.1,54709.27,56188.09,54625.19,52337.11,50928.73,45023.67,32226.34
1127,47,63229.0,42016.96,49139.0,54713.1,56204.03,54641.23,52348.76,50920.11,44994.8,32159.2
1128,37,63244.0,41993.02,49095.91,54706.61,56209.95,54647.2,52350.83,50901.87,44956.31,32082.52
1129,71,63259.0,42003.18,49086.81,54734.51,56241.4,54678.29,52384.87,50918.39,44952.14,32040.31
1130,43,63274.0,41985.41,49049.71,54733.14,56249.34,54688.91,52393.83,50907.29,44920.18,31970.53
1131,67,63289.0,41991.74,49036.61,54755.56,56281.6,54721.45,52427.23,50920.93,44912.54,31925.21
1132,45,63304.0,41976.15,49001.51,54755.25,56291.44,54732.65,52438.63,50912.84,44883.09,31858.33
1133,103,63319.0,42018.66,49024.42,54800.39,56326.72,54766.29,52471.39,50963.15,44912.0,31849.9
1134,67,63334.0,42025.11,49011.32,54814.41,56354.6,54798.21,52504.34,50977.71,44905.07,31805.87
1135,43,63349.0,42007.63,48974.22,54803.54,56358.11,54805.88,52514.39,50968.71,44874.3,31738.28
1136,65,63364.0,42012.25,48959.12,54814.36,56383.55,54835.5,52546.66,50982.16,44865.84,31693.13
1137,50,63379.0,42001.95,48929.03,54809.58,56393.51,54849.88,52564.16,50981.28,44842.59,31633.42
1138,36,63394.0,41977.76,48884.93,54790.51,56389.3,54849.98,52568.28,50966.89,44805.64,31560.14
1139,48,63409.0,41965.66,48852.83,54791.04,56397.61,54861.88,52585.27,50964.99,44780.97,31499.31
1140,0,63394.0,41905.65,48772.73,54743.4,56357.87,54825.57,52554.74,50915.46,44708.54,31390.91
1141,28,63407.0,41873.55,48720.63,54723.69,56346.53,54817.36,52552.83,50894.13,44664.22,31310.73
1142,1,63393.0,41814.53,48641.54,54676.75,56308.31,54782.2,52524.81,50846.32,44593.19,31204.0
1143,60,63408.0,41814.5,48621.44,54689.24,56329.57,54806.16,52553.0,50857.96,44581.63,31156.7
1144,0,63393.0,41754.56,48541.34,54640.62,56290.22,54769.95,52524.81,50810.26,44510.27,31049.83
1145,29,63407.0,41723.53,48490.24,54620.37,56280.02,54762.73,52526.43,50791.9,44468.04,30972.19
1146,23,63415.0,41686.59,48433.14,54594.13,56264.24,54749.61,52522.82,50767.96,44420.2,30888.98
1147,62,63430.0,41688.71,48415.05,54607.31,56287.54,54775.68,52548.82,50783.78,44411.71,30845.21
1148,21,63436.0,41649.92,48355.95,54579.04,56269.45,54760.66,52543.66,50758.97,44362.35,30760.85
1149,53,63451.0,41643.2,48328.85,54583.21,56283.79,54777.92,52569.04,50766.62,44345.32,30708.93
1150,24,63460.0,41607.57,48272.75,54557.79,56268.67,54766.33,52567.66,50745.71,44299.46,30628.43
1151,0,63445.0,41548.01,48192.65,54515.87,56229.73,54730.75,52542.22,50701.27,44229.93,30524.36
1152,27,63457.0,41515.37,48139.56,54507.73,56217.77,54722.34,52543.78,50684.43,44187.65,30447.52
1153,14,63456.0,41469.81,48073.46,54486.74,56193.15,54700.79,52532.48,50655.0,44132.68,30358.1
1154,53,63471.0,41463.3,48046.36,54511.93,56207.6,54718.19,52557.75,50665.15,44117.04,30308.11
1155,45,63486.0,41448.88,48011.26,54528.6,56213.74,54727.47,52576.56,50667.62,44093.66,30250.54
1156,0,63471.0,41389.55,47931.16,54500.62,56174.66,54691.68,52550.27,50625.51,44025.56,30148.39
1157,42,63486.0,41372.15,47893.07,54514.27,56177.57,54698.3,52565.85,50625.75,43999.59,30088.45
1158,13,63484.0,41325.84,47825.97,54499.03,56151.41,54675.97,52552.3,50597.68,43944.96,29999.94
1159,87,63499.0,41353.57,47832.87,54526.8,56186.76,54711.12,52578.71,50638.13,43964.76,29985.85
1160,63,63514.0,41357.32,47815.77,54555.99,56210.91,54737.41,52606.02,50660.47,43960.78,29948.14
1161,53,63529.0,41351.14,47788.67,54574.76,56224.73,54753.72,52630.86,50673.43,43947.07,29900.82
1162,10,63524.0,41302.05,47718.58,54550.83,56195.09,54726.7,52612.63,50644.03,43890.72,29810.9
1163,42,63539.0,41285.01,47680.48,54559.62,56197.6,54731.85,52626.36,50647.22,43866.72,29753.41
1164,16,63540.0,41242.05,47616.38,54549.0,56173.67,54710.77,52614.02,50624.87,43817.03,29670.32
1165,56,63555.0,41239.15,47592.28,54574.6,56189.7,54729.74,52641.76,50643.26,43807.69,29627.65
1166,0,63540.0,41180.34,47512.18,54542.47,56149.4,54692.81,52613.27,50606.14,43742.65,29529.37
1167,55,63555.0,41176.45,47487.09,54565.94,56164.09,54710.73,52639.75,50624.63,43732.78,29486.32
1168,12,63552.0,41129.65,47418.99,54546.3,56135.59,54685.65,52623.24,50600.5,43680.13,29400.66
1169,54,63567.0,41124.89,47392.89,54569.18,56149.47,54702.69,52648.93,50619.12,43669.91,29357.41
1170,10,63562.0,41076.22,47322.79,54547.93,56118.97,54675.36,52630.41,50594.14,43615.87,29270.56
1171,0,63547.0,41017.6,47242.69,54517.19,56082.35,54638.04,52602.16,50559.76,43552.29,29174.11
1172,0,63532.0,40958.9,47162.6,54486.32,56049.13,54600.64,52573.89,50525.81,43488.97,29077.9
1173,66,63547.0,40966.13,47148.5,54517.95,56081.84,54629.18,52602.12,50558.32,43491.89,29047.91
1174,34,63562.0,40941.43,47102.4,54514.05,56085.56,54625.49,52606.97,50559.14,43463.03,28986.29
1175,33,63577.0,40915.82,47055.3,54509.16,56088.18,54620.9,52610.89,50559.41,43433.48,28924.07
1176,22,63584.0,40879.29,46997.2,54493.17,56080.18,54605.2,52603.82,50549.18,43393.22,28851.25
1177,0,63569.0,40820.83,46917.11,54455.21,56050.19,54567.9,52574.85,50517.41,43331.31,28756.83
1178,92,63584.0,40854.31,46929.01,54492.53,56080.09,54605.14,52603.83,50548.87,43361.67,28754.64
1179,0,63569.0,40795.78,46848.91,54447.73,56046.81,54566.18,52573.97,50517.32,43300.2,28660.79
1180,42,63584.0,40779.18,46810.81,54445.42,56058.89,54569.1,52586.18,50528.37,43281.16,28609.16
1181,54,63599.0,40774.66,46784.72,54454.63,56082.98,54584.2,52610.3,50551.91,43274.48,28569.92
1182,17,63601.0,40733.24,46721.62,54426.33,56070.23,54562.15,52597.45,50538.91,43230.95,28494.05
1183,67,63616.0,40741.87,46708.52,54448.28,56099.61,54590.24,52627.07,50568.21,43237.99,28468.58
1184,70,63631.0,40753.57,46698.42,54471.89,56128.99,54620.92,52657.54,50597.65,43248.31,28446.47
1185,88,63646.0,40783.32,46706.32,54513.05,56161.33,54660.47,52688.87,50627.1,43276.88,28442.72
1186,51,63661.0,40776.08,46677.23,54516.1,56176.64,54670.35,52707.67,50648.54,43268.62,28402.3
1187,78,63676.0,40795.92,46675.13,54545.89,56212.14,54707.06,52739.96,50677.66,43287.6,28389.26
1188,0,63661.0,40737.8,46595.03,54496.79,56173.3,54665.47,52706.66,50648.41,43228.89,28298.55
1189,17,63663.0,40696.61,46531.93,54463.94,56151.45,54642.43,52690.22,50636.76,43187.36,28225.07
1190,16,63664.0,40654.49,46467.83,54437.93,56129.05,54618.59,52672.79,50624.57,43145.41,28150.97
1191,36,63679.0,40632.42,46423.74,54433.04,56126.93,54616.44,52675.51,50632.95,43123.88,28097.27
1192,19,63683.0,40593.44,46362.64,54411.54,56107.69,54597.28,52661.24,50624.95,43085.66,28026.94
1193,70,63698.0,40605.53,46352.54,54440.83,56139.19,54629.26,52694.51,50651.37,43098.77,28008.0
1194,0,63683.0,40547.66,46272.44,54399.44,56100.54,54590.84,52660.35,50624.95,43042.13,27919.4
1195,27,63695.0,40516.74,46219.34,54384.4,56088.87,54579.5,52653.18,50626.14,43012.72,27858.03
1196,90,63710.0,40548.9,46229.25,54419.17,56127.51,54616.26,52687.28,50651.37,43046.67,27860.03
1197,1,63696.0,40492.05,46150.15,54378.5,56086.03,54578.93,52653.35,50626.93,42991.84,27773.35
1198,0,63681.0,40434.22,46070.05,54338.09,56044.43,54540.83,52618.65,50602.1,42936.38,27686.06
1199,89,63696.0,40465.34,46078.95,54379.19,56086.25,54577.42,52653.24,50626.39,42970.1,27687.99
1200,23,63704.0,40430.45,46021.85,54354.2,56063.93,54562.19,52640.93,50625.1,42938.07,27624.23
1201,51,63719.0,40423.64,45992.76,54356.87,56069.63,54575.05,52656.64,50649.44,42934.6,27588.85
1202,54,63734.0,40419.9,45966.66,54362.27,56078.06,54590.81,52675.39,50674.39,42934.43,27556.82
1203,0,63719.0,40362.25,45886.56,54313.35,56032.09,54553.96,52639.91,50648.9,42880.56,27471.14
1204,57,63734.0,40361.54,45863.46,54328.66,56042.76,54573.98,52661.3,50674.43,42883.86,27442.68
1205,29,63748.0,40332.9,45812.36,54315.42,56025.36,54565.8,52654.58,50677.2,42859.39,27386.56
1206,26,63759.0,40301.35,45758.27,54299.27,56005.21,54554.62,52644.89,50676.93,42832.29,27327.81
1207,53,63774.0,40296.87,45731.17,54310.03,56012.21,54570.51,52662.53,50703.26,42832.59,27296.43
1208,50,63789.0,40289.46,45701.07,54317.54,56016.03,54583.3,52677.16,50726.23,42830.37,27262.38
1209,62,63804.0,40294.14,45682.97,54343.83,56031.3,54609.48,52703.73,50753.26,42840.51,27240.69
1210,55,63819.0,40291.88,45657.87,54362.74,56042.98,54628.5,52723.12,50780.55,42844.1,27212.32
1211,0,63804.0,40234.7,45577.78,54326.37,55999.78,54592.4,52687.57,50752.76,42792.95,27129.29
1212,16,63805.0,40193.47,45513.68,54306.18,55972.79,54572.15,52667.88,50740.96,42757.99,27062.23
1213,53,63820.0,40189.3,45486.58,54323.02,55982.71,54588.95,52685.28,50766.11,42760.3,27032.53
1214,63,63835.0,40195.2,45469.48,54350.16,56002.46,54615.42,52712.46,50794.05,42773.07,27013.17
1215,95,63850.0,40233.16,45484.38,54385.87,56046.43,54652.28,52748.47,50822.61,42818.12,27026.14
1216,42,63865.0,40218.1,45446.29,54386.23,56040.93,54655.86,52753.71,50835.31,42810.41,26986.39
1217,4,63854.0,40165.12,45370.19,54348.79,55997.37,54621.42,52720.82,50809.97,42765.02,26908.75
1218,6,63845.0,40114.18,45296.09,54315.02,55956.57,54589.23,52690.16,50786.79,42722.03,26833.48
1219,50,63860.0,40107.26,45265.99,54325.92,55959.85,54601.28,52703.61,50807.79,42723.48,26802.58
1220,4,63849.0,40054.43,45189.9,54290.11,55917.18,54567.15,52670.83,50782.64,42679.4,26726.02
1221,0,63834.0,39997.63,45109.8,54250.54,55870.59,54530.75,52634.09,50753.71,42631.7,26645.83
1222,70,63849.0,40010.78,45099.7,54280.93,55893.98,54565.69,52667.28,50782.65,42654.2,26635.85
1223,27,63861.0,39980.98,45046.6,54267.16,55873.87,54556.24,52657.26,50780.11,42633.94,26583.18
1224,35,63876.0,39959.26,45001.5,54262.36,55862.32,54556.35,52655.28,50785.54,42622.04,26538.87
1225,7,63868.0,39909.61,44928.41,54229.61,55822.76,54528.4,52625.36,50763.01,42582.48,26466.89
1226,16,63869.0,39869.01,44864.31,54206.29,55792.58,54511.1,52604.5,50749.58,42552.46,26404.28
1227,56,63884.0,39868.46,44840.21,54230.36,55802.47,54533.85,52623.92,50776.23,42562.83,26382.03
1228,21,63890.0,39832.99,44781.11,54218.28,55777.07,54521.55,52608.29,50767.82,42538.45,26325.1
1229,75,63905.0,39851.58,44776.01,54251.02,55809.68,54554.75,52644.98,50797.21,42568.59,26322.52
1230,81,63920.0,39876.21,44776.92,54283.76,55847.75,54587.95,52682.68,50827.18,42604.97,26326.23
1231,50,63935.0,39869.85,44746.82,54293.75,55854.26,54603.33,52694.18,50846.52,42610.74,26299.23
1232,19,63939.0,39832.58,44685.72,54272.76,55829.83,54589.08,52674.61,50834.89,42585.74,26241.56
1233,19,63943.0,39795.36,44624.62,54252.49,55805.37,54575.0,52655.12,50823.43,42561.07,26184.23
1234,41,63958.0,39780.21,44585.52,54254.56,55806.83,54584.48,52657.58,50834.02,42558.74,26149.25
1235,88,63973.0,39812.13,44593.43,54293.17,55842.84,54615.83,52696.12,50864.44,42601.6,26161.59
1236,16,63974.0,39772.05,44529.33,54263.13,55822.83,54599.08,52672.62,50849.38,42574.59,26102.22
1237,40,63989.0,39756.04,44489.23,54257.3,55827.27,54606.66,52673.17,50858.37,42572.09,26067.18
1238,25,63999.0,39725.09,44434.13,54236.73,55820.13,54599.3,52658.71,50852.26,42555.06,26017.47
1239,77,64014.0,39746.22,44431.03,54268.69,55852.13,54631.59,52696.49,50883.43,42590.39,26020.1
1240,17,64016.0,39707.38,44367.94,54240.3,55833.42,54614.93,52674.11,50868.55,42565.91,25963.01
1241,0,64001.0,39651.59,44287.84,54195.7,55797.69,54581.4,52634.97,50836.77,42524.71,25889.26
1242,58,64016.0,39653.77,44265.74,54209.09,55819.94,54605.81,52653.82,50862.99,42541.79,25873.73
1243,54,64031.0,39652.01,44239.64,54217.59,55837.69,54625.83,52668.58,50885.08,42555.08,25854.49
1244,26,64042.0,39622.31,44185.54,54198.06,55827.64,54617.89,52655.14,50879.11,42540.8,25807.56
1245,42,64057.0,39608.69,44147.45,54195.31,55833.73,54626.02,52657.81,50889.18,42542.85,25776.96
1246,13,64055.0,39566.14,44080.35,54170.69,55810.63,54605.07,52631.57,50870.25,42516.17,25717.68
1247,26,64066.0,39536.65,44026.25,54159.64,55804.3,54597.17,52618.41,50864.44,42503.0,25671.73
1248,0,64051.0,39481.22,43946.15,54122.16,55771.67,54563.52,52579.28,50832.71,42464.16,25600.11
1249,44,64066.0,39469.76,43910.05,54128.1,55783.03,54573.76,52584.24,50845.06,42469.55,25572.7
1250,74,64081.0,39488.37,43903.96,54164.17,55812.34,54607.46,52619.07,50876.61,42505.27,25575.61
1251,37,64096.0,39470.02,43860.86,54161.77,55816.44,54609.2,52616.7,50881.38,42504.21,25541.78
1252,26,64107.0,39440.74,43806.76,54148.35,55809.72,54599.93,52603.33,50875.22,42492.6,25497.27
1253,23,64115.0,39408.52,43749.66,54132.81,55800.33,54587.67,52587.08,50866.0,42478.28,25450.09
1254,43,64130.0,39396.38,43712.56,54137.36,55811.11,54595.35,52590.81,50876.73,42484.43,25423.02
1255,35,64145.0,39376.3,43667.47,54133.74,55814.05,54595.09,52586.48,50879.43,42482.82,25388.26
1256,0,64130.0,39321.3,43587.37,54094.56,55781.93,54559.91,52547.12,50847.15,42446.51,25318.82
1257,50,64145.0,39316.26,43557.27,54104.95,55799.66,54574.71,52557.75,50865.05,42460.47,25299.58
1258,6,64136.0,39267.3,43483.17,54071.46,55773.44,54545.46,52524.32,50838.96,42430.86,25236.64
1259,24,64145.0,39236.37,43427.08,54056.27,55765.74,54534.25,52509.22,50830.98,42419.75,25192.03
1260,4,64134.0,39185.51,43350.98,54028.34,55738.51,54504.6,52474.17,50802.99,42389.0,25127.75
1261,39,64149.0,39169.68,43309.88,54042.87,55746.89,54510.33,52474.27,50810.22,42393.76,25098.81
1262,0,64134.0,39114.93,43229.78,54018.6,55716.2,54477.16,52435.27,50778.34,42359.96,25031.17
1263,42,64149.0,39102.14,43191.68,54036.04,55727.3,54485.82,52438.21,50788.45,42368.57,25005.74
1264,41,64164.0,39088.43,43152.59,54052.01,55737.52,54493.47,52439.98,50797.45,42376.49,24979.6
1265,74,64179.0,39107.79,43146.49,54077.04,55768.03,54526.99,52474.63,50829.51,42409.14,24986.77
1266,73,64194.0,39126.18,43139.39,54102.06,55798.53,54561.84,52508.05,50862.1,42441.79,24993.21
1267,47,64209.0,39118.6,43106.29,54116.77,55811.65,54572.48,52515.29,50875.77,42456.14,24973.91
1268,9,64203.0,39073.09,43035.19,54093.34,55786.23,54545.18,52484.49,50851.46,42432.77,24916.9
1269,0,64188.0,39018.62,42955.1,54061.23,55751.76,54508.89,52444.85,50818.23,42400.89,24851.22
1270,0,64173.0,38964.13,42875.0,54030.01,55717.49,54472.72,52405.15,50784.87,42369.29,24785.74
1271,0,64158.0,38909.6,42794.9,53998.39,55682.83,54436.38,52365.53,50751.42,42338.1,24720.47
1272,104,64173.0,38959.04,42818.8,54030.02,55717.5,54472.73,52404.99,50784.91,42368.98,24759.21
1273,86,64188.0,38990.42,42824.7,54068.13,55755.29,54510.62,52445.44,50819.1,42399.95,24780.18
1274,15,64188.0,38950.81,42759.61,54038.15,55728.7,54486.39,52419.99,50799.24,42383.82,24730.4
1275,0,64173.0,38896.24,42679.51,53993.44,55687.38,54447.3,52379.59,50764.49,42353.05,24665.94
1276,31,64188.0,38872.65,42630.41,53979.99,55676.67,54439.18,52370.33,50760.67,42353.58,24632.68
1277,19,64192.0,38837.13,42569.31,53954.05,55653.75,54419.0,52349.02,50745.01,42342.42,24587.73
1278,0,64177.0,38782.66,42489.21,53909.3,55612.35,54379.93,52308.86,50710.45,42312.53,24524.09
1279,10,64172.0,38738.17,42419.12,53874.53,55580.77,54352.41,52278.7,50685.79,42293.05,24470.66
1280,41,64187.0,38724.73,42380.02,53871.65,55581.13,54356.05,52280.64,50692.15,42305.06,24448.55
1281,2,64174.0,38672.36,42301.92,53830.64,55543.08,54320.71,52243.59,50659.61,42278.4,24387.73
