day,d,op,mle,mle20,mle30,mle50,mle100,mle150,mle200,mle300,mle500
1029,54,94311.27,76025.31,76093.09,82516.34,86013.98,88417.14,88785.57,88131.76,85300.96,78612.16
1030,20,94317.55,75998.21,76017.83,82450.74,85953.04,88370.49,88734.83,88082.25,85250.5,78530.96
1031,61,94349.56,76012.06,75983.57,82426.14,85933.11,88364.85,88725.37,88073.91,85241.18,78490.88
1032,68,94381.57,76032.98,75956.3,82408.54,85920.17,88366.2,88722.95,88072.66,85238.9,78458.04
1033,38,94405.85,76023.95,75899.04,82360.94,85877.23,88337.56,88691.4,88041.61,85206.73,78395.44
1034,0,94392.13,75976.93,75803.78,82275.34,85796.29,88270.91,88622.09,87972.68,85136.61,78295.02
1035,0,94378.41,75929.72,75708.52,82189.74,85715.36,88204.27,88552.66,87903.56,85066.34,78194.5
1036,32,94396.69,75914.32,75645.25,82136.13,85666.42,88169.62,88515.06,87866.33,85027.99,78125.88
1037,7,94389.98,75873.92,75556.99,82057.53,85592.48,88109.97,88452.65,87804.23,84964.77,78032.43
1038,7,94383.26,75833.43,75468.73,81978.93,85518.54,88050.33,88390.55,87742.29,84901.57,77939.11
1039,18,94387.54,75803.85,75391.46,81911.33,85455.6,88001.68,88339.68,87691.5,84849.43,77856.91
1040,51,94419.55,75807.24,75347.2,81876.73,85425.67,87986.04,88322.15,87673.83,84830.34,77807.87
1041,36,94441.83,75795.67,75287.94,81827.13,85380.73,87955.39,88289.91,87641.3,84796.33,77744.07
1042,19,94447.11,75767.12,75211.67,81760.53,85318.79,87907.75,88240.91,87591.92,84745.41,77663.47
1043,0,94433.39,75719.54,75116.41,81674.93,85237.85,87841.1,88173.14,87523.77,84675.6,77564.04
1044,37,94456.67,75708.79,75058.15,81626.33,85193.92,87811.45,88142.29,87492.49,84642.69,77501.56
1045,42,94484.95,75703.06,75004.88,81582.73,85154.98,87786.81,88116.71,87466.37,84614.91,77444.29
1046,51,94516.96,75706.37,74960.62,81548.13,85125.04,87771.16,88100.4,87449.47,84596.26,77396.25
1047,51,94548.98,75709.72,74916.36,81513.53,85095.1,87755.52,88084.33,87432.75,84577.73,77348.45
1048,60,94580.99,75722.12,74881.09,81487.93,85074.17,87748.87,88077.49,87425.09,84568.32,77309.9
1049,76,94613.0,75750.58,74861.83,81478.33,85069.23,87758.23,88086.84,87433.58,84575.04,77287.6
1050,27,94626.28,75730.1,74793.57,81419.73,85015.29,87718.58,88047.44,87393.15,84532.84,77216.58
1051,59,94658.29,75741.61,74757.3,81393.13,84993.35,87710.93,88040.4,87384.89,84522.7,77177.76
1052,6,94650.57,75700.19,74668.04,81313.53,84918.42,87650.29,87980.6,87323.86,84459.65,77086.2
1053,9,94645.85,75661.68,74581.78,81236.93,84846.48,87592.64,87924.09,87266.02,84399.72,76997.8
1054,0,94632.13,75614.12,74486.51,81151.33,84765.54,87526.0,87858.82,87199.34,84330.82,76900.58
1055,0,94618.41,75566.41,74391.25,81065.73,84684.6,87459.35,87793.47,87132.58,84261.87,76803.35
1056,96,94650.43,75614.55,74391.99,81076.13,84699.67,87488.71,87824.14,87161.75,84288.83,76802.11
1057,51,94682.44,75617.72,74347.72,81041.52,84669.73,87473.06,87810.06,87146.04,84270.89,76756.15
1058,39,94707.72,75608.94,74291.46,80994.92,84627.79,87445.41,87784.94,87118.53,84241.03,76698.46
1059,24,94718.0,75585.19,74220.2,80933.32,84570.85,87402.77,87745.15,87076.26,84196.27,76626.0
1060,68,94750.01,75605.44,74192.93,80915.72,84557.91,87404.12,87749.74,87078.19,84195.63,76597.75
1061,6,94742.29,75563.76,74103.67,80836.12,84482.98,87343.48,87692.53,87018.28,84133.11,76507.78
1062,0,94728.57,75516.0,74008.41,80750.52,84402.04,87276.83,87629.59,86952.63,84064.71,76411.99
1063,9,94723.85,75477.11,73922.14,80673.92,84330.1,87219.19,87575.55,86895.94,84005.25,76325.22
1064,23,94733.13,75452.18,73849.88,80611.32,84272.16,87175.54,87535.9,86853.45,83959.9,76252.64
1065,73,94765.15,75477.24,73827.62,80598.72,84264.23,87181.89,87546.55,86861.17,83964.69,76230.28
1066,12,94763.43,75441.36,73744.35,80525.12,84195.29,87127.25,87496.48,86808.06,83908.59,76147.2
1067,56,94795.44,75449.45,73705.09,80495.52,84170.35,87116.6,87490.73,86799.16,83896.59,76108.33
1068,30,94811.72,75431.59,73639.83,80439.92,84119.41,87079.96,87459.26,86764.39,83858.72,76043.73
1069,1,94799.0,75384.75,73545.56,80355.32,84039.48,87014.31,87399.14,86700.87,83792.03,75950.36
1070,12,94797.28,75348.84,73462.3,80281.72,83970.54,86959.67,87350.44,86648.49,83736.46,75868.19
1071,24,94807.56,75324.91,73391.04,80220.12,83913.6,86917.02,87314.06,86608.39,83693.03,75798.22
1072,28,94821.84,75304.98,73323.77,80162.52,83860.66,86878.37,87281.93,86572.56,83653.65,75732.5
1073,0,94808.12,75257.07,73228.51,80076.92,83779.73,86811.73,87222.1,86508.98,83586.38,75639.01
1074,48,94840.13,75257.04,73181.25,80039.32,83746.79,86793.08,87210.35,86493.35,83567.04,75593.56
1075,18,94844.41,75227.05,73103.98,79971.72,83683.85,86744.44,87168.9,86447.92,83517.81,75518.38
1076,78,94876.43,75257.06,73086.72,79964.12,83680.91,86755.79,87188.48,86462.67,83528.67,75503.42
1077,45,94907.71,75254.13,73036.46,79923.51,83644.98,86734.15,87175.33,86444.58,83506.59,75455.75
1078,9,94902.99,75215.24,72950.2,79846.91,83573.04,86676.5,87126.43,86390.76,83448.7,75372.34
1079,19,94908.27,75186.32,72873.93,79780.31,83511.1,86628.85,87087.94,86347.13,83400.95,75299.15
1080,67,94940.28,75205.4,72845.67,79761.71,83497.16,86629.21,87097.79,86351.8,83401.34,75274.19
1081,0,94926.56,75157.54,72750.41,79676.11,83416.23,86562.56,87041.63,86289.69,83334.84,75182.51
1082,36,94948.84,75145.57,72691.14,79626.51,83371.29,86531.92,87021.49,86263.48,83304.27,75126.89
1083,10,94945.12,75107.63,72605.88,79550.91,83300.35,86475.27,86975.64,86211.99,83247.79,75045.52
1084,40,94971.4,75099.66,72550.62,79505.31,83259.41,86448.63,86960.11,86190.74,83221.47,74994.38
1085,0,94957.68,75051.74,72455.35,79419.71,83178.47,86381.98,86904.94,86129.7,83155.27,74903.5
1086,29,94972.96,75032.72,72389.09,79363.11,83126.54,86344.33,86878.89,86097.63,83118.08,74841.68
1087,37,94996.24,75021.71,72330.83,79314.51,83082.6,86314.69,86861.93,86073.74,83089.09,74788.12
1088,75,95028.26,75048.75,72310.56,79303.91,83076.66,86323.04,86883.34,86088.13,83098.24,74772.81
1089,45,95059.54,75045.84,72260.3,79263.31,83040.72,86301.4,86875.01,86072.68,83077.42,74727.78
1090,69,95091.55,75066.98,72234.04,79246.71,83028.79,86303.75,86890.95,86081.51,83080.77,74707.02
1091,0,95077.83,75019.17,72138.77,79161.11,82947.85,86237.11,86838.05,86021.57,83015.23,74617.53
1092,38,95102.11,75009.27,72081.51,79113.51,82904.91,86208.46,86823.31,85999.66,82987.69,74566.12
1093,14,95102.39,74975.4,72000.25,79041.91,82837.97,86155.81,86784.81,85953.95,82936.26,74490.96
1094,50,95134.4,74977.53,71954.98,79006.31,82807.04,86139.17,86782.76,85944.47,82920.96,74452.05
1095,60,95166.41,74989.71,71919.72,78980.71,82786.1,86132.52,86791.01,85945.22,82915.73,74423.4
1096,29,95181.69,74970.94,71853.46,78924.11,82734.16,86094.88,86768.5,85915.17,82879.6,74364.02
1097,34,95201.98,74957.2,71792.19,78872.5,82687.22,86062.23,86751.4,85890.36,82848.65,74309.89
1098,53,95233.99,74962.5,71749.93,78839.9,82659.29,86048.59,86753.61,85884.76,82836.85,74275.02
1099,19,95239.27,74933.85,71673.67,78773.3,82597.35,86000.94,86722.07,85845.33,82791.19,74206.41
1100,0,95225.55,74886.21,71578.4,78687.7,82516.41,85934.29,86671.92,85787.17,82726.65,74119.05
1101,0,95211.83,74838.48,71483.14,78602.1,82435.47,85867.65,86621.91,85729.13,82662.08,74031.78
1102,53,95243.84,74843.65,71440.88,78569.5,82407.54,85854.0,86625.17,85724.16,82650.53,73997.6
1103,20,95250.12,74815.87,71365.61,78503.9,82346.6,85807.36,86595.67,85686.4,82606.12,73930.69
1104,29,95265.4,74797.11,71299.35,78447.3,82294.66,85769.71,86575.58,85657.85,82570.82,73873.02
1105,29,95280.68,74778.37,71233.09,78390.7,82242.72,85732.07,86555.76,85629.49,82535.68,73815.61
1106,0,95266.96,74730.66,71137.82,78305.1,82161.78,85665.42,86507.27,85572.38,82471.74,73729.45
1107,37,95290.24,74719.87,71079.56,78256.5,82117.85,85635.77,86495.95,85552.39,82444.78,73680.39
1108,77,95322.26,74749.11,71061.3,78247.9,82113.91,85646.13,86525.05,85573.14,82457.95,73671.59
1109,0,95308.54,74701.41,70966.03,78162.3,82032.97,85579.48,86477.46,85517.12,82394.29,73586.06
1110,38,95332.82,74691.62,70908.77,78114.7,81990.03,85550.84,86468.11,85499.25,82368.64,73538.62
1111,17,95336.1,74660.87,70830.51,78046.1,81926.1,85501.19,86438.18,85460.57,82322.15,73470.45
1112,23,95345.38,74636.13,70758.24,77983.5,81868.16,85457.55,86415.42,85428.12,82281.77,73408.53
1113,7,95338.66,74595.41,70669.98,77904.9,81794.22,85397.9,86377.07,85379.84,82225.55,73330.86
1114,14,95338.94,74561.67,70588.72,77833.3,81727.28,85345.25,86346.12,85338.87,82176.47,73260.42
1115,30,95355.22,74543.94,70523.45,77777.7,81676.35,85308.61,86331.62,85314.17,82143.54,73206.24
1116,0,95341.5,74496.24,70428.19,77692.1,81595.41,85241.96,86287.54,85259.75,82080.77,73122.31
1117,41,95368.78,74489.46,70373.93,77647.5,81555.47,85216.32,86284.79,85246.42,82059.03,73079.49
1118,42,95397.06,74483.73,70320.66,77603.89,81516.53,85191.67,86283.37,85234.33,82038.44,73037.93
1119,25,95408.34,74461.04,70250.4,77543.29,81460.6,85150.03,86264.94,85205.53,82001.02,72979.63
1120,52,95440.35,74465.38,70207.14,77509.69,81431.66,85135.38,86273.51,85204.04,81990.7,72948.59
1121,70,95472.36,74487.78,70181.87,77494.09,81420.72,85138.73,86300.09,85220.78,81998.54,72935.81
1122,34,95492.65,74474.23,70120.61,77442.49,81373.78,85106.09,86290.66,85201.67,81970.5,72887.29
1123,85,95524.66,74511.72,70110.35,77441.89,81377.85,85124.44,86332.23,85233.81,81993.62,72890.03
1124,26,95536.94,74490.24,70041.09,77382.29,81322.91,85083.8,86314.81,85207.12,81957.85,72834.04
1125,63,95568.95,74505.8,70008.82,77359.69,81304.97,85080.15,86334.38,85217.7,81959.24,72815.3
1126,24,95579.23,74482.41,69937.56,77298.09,81248.03,85037.51,86314.95,85190.0,81921.79,72757.82
1127,47,95611.24,74482.05,69889.3,77259.49,81214.1,85017.86,86318.53,85185.58,81907.5,72723.59
1128,37,95634.52,74471.74,69831.03,77210.89,81170.16,84988.21,86312.1,85171.36,81883.4,72679.62
1129,71,95666.54,74495.47,69806.77,77196.29,81160.22,84992.57,86339.68,85191.45,81893.46,72669.91
1130,43,95695.82,74491.25,69754.51,77153.69,81122.28,84968.92,86339.25,85183.73,81875.63,72632.46
1131,67,95727.83,74511.08,69726.24,77135.09,81108.34,84969.28,86362.82,85200.78,81881.94,72619.27
1132,45,95759.11,74508.96,69675.98,77094.49,81072.41,84947.63,86364.4,85195.98,81866.36,72584.33
1133,103,95791.12,74564.89,69683.72,77111.89,81094.47,84983.99,86423.97,85249.39,81908.96,72607.65
1134,67,95823.13,74584.83,69655.45,77093.29,81080.53,84984.34,86447.54,85266.93,81915.64,72595.23
1135,43,95852.41,74580.82,69603.19,77050.69,81042.59,84960.69,86447.12,85260.72,81898.4,72559.06
1136,65,95884.43,74598.86,69572.93,77030.09,81026.66,84959.05,86468.69,85276.74,81903.31,72545.14
1137,50,95916.44,74601.96,69527.66,76994.49,80995.72,84942.4,86475.26,85278.53,81893.33,72516.25
1138,36,95938.72,74591.1,69468.4,76944.88,80950.78,84911.76,86467.84,85266.58,81869.49,72473.61
1139,48,95970.73,74592.29,69421.14,76907.28,80917.84,84893.11,86472.41,85266.9,81857.8,72443.22
1140,0,95957.01,74545.52,69325.87,76821.68,80836.91,84826.46,86428.99,85219.41,81798.22,72365.09
1141,28,95971.29,74526.69,69258.61,76764.08,80783.97,84787.82,86413.56,85200.0,81766.65,72315.08
1142,1,95958.57,74480.88,69164.35,76679.48,80704.03,84722.17,86371.13,85153.85,81708.23,72238.33
1143,60,95990.59,74494.05,69129.08,76653.88,80683.09,84715.53,86387.71,85166.93,81709.02,72220.81
1144,0,95976.87,74447.28,69033.82,76568.28,80602.16,84648.88,86344.28,85120.31,81649.92,72143.54
1145,29,95992.15,74429.43,68967.56,76511.68,80550.22,84611.24,86329.85,85102.83,81619.84,72095.4
1146,23,96001.43,74405.62,68895.29,76449.08,80492.28,84567.59,86309.43,85079.58,81583.96,72041.51
1147,62,96033.44,74420.84,68862.03,76425.48,80473.34,84562.94,86328.0,85095.65,81587.24,72026.63
1148,21,96040.72,74395.11,68787.77,76360.88,80413.41,84517.3,86305.57,85070.93,81549.59,71971.0
1149,53,96072.73,74401.39,68745.5,76328.28,80385.47,84503.65,86315.15,85078.44,81544.1,71947.63
1150,24,96083.01,74378.73,68674.24,76266.68,80328.53,84461.01,86295.72,85057.21,81509.69,71895.5
1151,0,96069.29,74332.1,68578.98,76181.08,80247.59,84394.36,86252.3,85012.22,81451.44,71819.62
1152,27,96082.57,74312.4,68510.71,76122.48,80193.65,84354.72,86235.87,84994.48,81420.27,71770.88
1153,14,96082.85,74279.73,68429.45,76050.88,80126.72,84302.07,86206.44,84963.95,81376.27,71709.38
1154,53,96114.87,74286.08,68387.19,76018.28,80098.78,84288.42,86216.02,84972.74,81371.42,71687.13
1155,45,96146.15,74284.47,68336.92,75977.68,80062.84,84266.78,86217.59,84973.7,81358.7,71657.12
1156,0,96132.43,74237.92,68241.66,75892.08,79981.9,84200.13,86174.16,84929.89,81301.11,71582.37
1157,42,96160.71,74233.3,68188.4,75848.48,79942.97,84175.49,86172.74,84928.25,81285.56,71549.76
1158,13,96159.99,74199.72,68106.13,75775.87,79875.03,84121.84,86142.31,84897.91,81241.18,71488.39
1159,87,96192.0,74240.16,68097.87,75777.27,79881.09,84142.2,86185.88,84941.9,81271.01,71501.27
1160,63,96224.01,74256.63,68065.61,75754.67,79863.15,84138.55,86205.46,84962.09,81276.96,71490.38
1161,53,96256.02,74263.15,68023.34,75722.07,79835.22,84124.9,86215.03,84972.56,81273.05,71469.75
1162,10,96252.31,74226.73,67938.08,75646.47,79764.28,84068.26,86181.61,84940.35,81226.32,71406.37
1163,42,96280.59,74222.3,67884.82,75602.87,79725.34,84043.61,86180.18,84940.47,81211.76,71375.23
1164,16,96282.87,74191.93,67805.55,75533.27,79660.4,83992.97,86152.75,84914.85,81171.36,71318.33
1165,56,96314.88,74201.56,67766.29,75503.67,79635.47,83982.32,86165.33,84929.57,81171.13,71301.69
1166,0,96301.16,74155.25,67671.03,75418.07,79554.53,83915.68,86121.9,84888.56,81115.05,71229.29
1167,55,96333.17,74163.88,67630.76,75387.47,79528.59,83904.03,86133.47,84902.82,81114.03,71211.81
1168,12,96331.45,74129.57,67547.5,75313.87,79459.65,83849.38,86102.05,84874.31,81070.12,71151.57
1169,54,96363.46,74137.26,67506.24,75282.27,79432.72,83836.74,86112.62,84888.65,81068.41,71133.59
1170,10,96359.74,74101.0,67420.98,75206.67,79361.78,83780.09,86079.19,84859.23,81022.8,71071.84
1171,0,96346.02,74054.75,67325.71,75121.07,79280.84,83713.45,86035.77,84820.14,80967.42,71000.35
1172,0,96332.31,74008.44,67230.45,75035.47,79199.9,83646.8,85992.34,84781.27,80912.14,70928.99
1173,66,96364.32,74028.08,67201.19,75015.87,79184.97,83646.16,86014.92,84808.64,80922.95,70923.77
1174,34,96384.6,74015.77,67139.92,74964.27,79138.03,83613.51,86005.49,84804.19,80901.87,70886.79
1175,33,96403.88,74002.5,67077.66,74911.67,79090.09,83579.86,85995.06,84799.0,80879.96,70848.86
1176,22,96412.16,73978.26,67004.4,74848.07,79031.15,83535.22,85973.64,84783.09,80847.18,70800.18
1177,0,96398.44,73932.06,66909.13,74762.47,78950.21,83468.57,85930.21,84745.44,80792.58,70729.75
1178,92,96430.45,73977.8,66905.87,74768.86,78961.28,83493.93,85978.78,84799.94,80830.09,70751.45
1179,0,96416.73,73931.56,66810.61,74683.26,78880.34,83427.28,85935.36,84762.67,80775.69,70681.39
1180,42,96445.01,73927.28,66757.34,74639.66,78841.4,83402.64,85933.93,84767.68,80763.41,70653.48
1181,54,96477.02,73935.04,66716.08,74608.06,78814.46,83389.99,85944.51,84784.98,80763.33,70637.61
1182,17,96480.31,73905.85,66637.82,74539.46,78750.53,83340.34,85918.08,84765.54,80726.31,70584.99
1183,67,96512.32,73926.68,66609.55,74520.86,78736.59,83340.7,85941.65,84796.47,80739.54,70582.61
1184,70,96544.33,73950.56,66584.29,74505.26,78725.65,83344.05,85968.23,84830.64,80755.92,70583.48
1185,88,96576.34,73992.48,66577.03,74507.66,78732.71,83365.41,86012.8,84883.09,80790.43,70602.58
1186,51,96608.35,73997.43,66532.76,74473.06,78702.78,83349.76,86020.37,84898.74,80788.03,70584.92
1187,78,96640.37,74029.43,66515.5,74465.46,78699.84,83361.12,86054.95,84941.64,80812.76,70594.5
1188,0,96626.65,73983.47,66420.24,74379.86,78618.9,83294.47,86011.52,84906.75,80759.66,70526.31
1189,17,96629.93,73954.46,66341.97,74311.26,78554.96,83244.82,85985.09,84888.86,80723.62,70475.27
1190,16,96632.21,73924.47,66262.71,74241.66,78490.03,83194.18,85957.67,84869.97,80686.81,70423.47
1191,36,96654.49,73914.5,66203.45,74192.06,78445.09,83163.53,85950.24,84871.08,80670.22,70391.92
1192,19,96659.77,73887.57,66127.18,74125.46,78383.15,83115.89,85925.82,84855.18,80636.79,70343.6
1193,70,96691.78,73911.66,66101.92,74109.86,78372.21,83119.24,85952.39,84890.29,80654.53,70346.54
1194,0,96678.06,73865.8,66006.66,74024.26,78291.28,83052.6,85908.96,84855.4,80602.4,70279.71
1195,27,96691.34,73846.89,65938.39,73965.66,78237.34,83012.95,85892.54,84847.51,80577.36,70240.03
1196,90,96723.35,73891.02,65933.13,73970.06,78246.4,83036.3,85939.11,84902.62,80615.51,70263.59
1197,1,96710.64,73846.17,65838.87,73885.46,78166.46,82970.66,85896.68,84868.73,80564.78,70198.37
1198,0,96696.92,73800.32,65743.6,73799.86,78085.52,82904.01,85853.26,84833.84,80513.23,70132.4
1199,89,96728.93,73843.42,65737.34,73803.25,78093.59,82926.37,85898.83,84887.95,80550.74,70155.58
1200,23,96738.21,73820.54,65665.08,73740.65,78035.65,82882.72,85878.4,84876.06,80522.4,70112.99
1201,51,96770.22,73825.7,65620.81,73706.05,78005.71,82867.08,85885.98,84892.17,80522.28,70098.45
1202,54,96802.23,73833.9,65579.55,73674.45,77978.77,82854.43,85896.55,84911.28,80525.32,70087.15
1203,0,96788.51,73788.16,65484.29,73588.85,77897.84,82787.78,85853.13,84876.39,80474.52,70021.91
1204,57,96820.53,73799.36,65446.02,73560.25,77873.9,82778.14,85866.7,84898.5,80480.79,70013.82
1205,29,96835.81,73782.62,65379.76,73503.65,77821.96,82740.49,85852.27,84892.61,80459.18,69977.97
1206,26,96848.09,73762.91,65310.5,73444.05,77767.02,82699.85,85834.85,84883.72,80434.76,69939.36
1207,53,96880.1,73770.23,65268.23,73411.45,77739.09,82686.2,85844.42,84901.83,80437.55,69928.0
1208,50,96912.11,73774.6,65222.97,73375.85,77708.15,82669.56,85850.99,84916.94,80437.78,69913.88
1209,62,96944.12,73791.01,65189.71,73352.25,77689.21,82664.91,85869.57,84944.05,80450.2,69911.99
1210,55,96976.14,73800.47,65149.44,73321.65,77663.27,82653.26,85881.14,84964.16,80455.82,69903.34
1211,0,96962.42,73754.98,65054.18,73236.05,77582.34,82586.62,85837.71,84929.27,80406.57,69839.93
1212,16,96964.7,73725.44,64974.92,73166.45,77517.4,82535.97,85810.29,84910.38,80373.41,69792.46
1213,53,96996.71,73732.93,64932.66,73133.85,77489.46,82522.33,85819.86,84928.48,80377.37,69782.25
1214,63,97028.72,73750.46,64900.39,73111.25,77471.52,82518.68,85839.44,84956.59,80391.53,69782.26
1215,95,97060.73,73800.04,64900.13,73120.65,77485.59,82547.04,85891.01,85016.7,80437.84,69814.52
1216,42,97089.01,73796.63,64846.87,73077.05,77446.65,82522.39,85889.58,85023.81,80431.28,69793.99
1217,4,97079.3,73755.27,64755.6,72995.45,77369.71,82459.74,85850.16,84992.92,80386.89,69735.51
1218,6,97071.58,73715.91,64666.34,72915.85,77294.77,82399.1,85812.73,84964.03,80344.71,69679.27
1219,50,97103.59,73720.56,64621.08,72880.24,77263.84,82382.45,85819.3,84979.14,80346.76,69667.28
1220,4,97093.87,73679.25,64529.81,72798.64,77186.9,82319.81,85779.88,84948.25,80303.01,69609.53
1221,0,97080.15,73633.95,64434.55,72713.04,77105.96,82253.16,85736.45,84913.36,80255.47,69548.02
1222,70,97112.16,73658.61,64409.29,72697.44,77095.02,82256.52,85763.02,84948.47,80278.01,69556.67
1223,27,97125.44,73640.31,64341.02,72638.84,77041.08,82216.87,85746.6,84940.58,80257.68,69522.56
1224,35,97146.72,73630.04,64280.76,72588.24,76995.15,82185.22,85738.17,84940.69,80245.54,69496.69
1225,7,97140.0,73591.81,64192.5,72509.64,76921.21,82125.58,85701.75,84912.8,80205.59,69442.89
1226,16,97142.28,73562.6,64113.23,72440.04,76856.27,82074.93,85674.32,84893.91,80175.11,69398.34
1227,56,97174.3,73573.4,64073.97,72410.44,76831.33,82064.29,85686.89,84915.02,80184.84,69394.04
1228,21,97181.58,73549.25,63999.71,72345.84,76771.4,82018.64,85664.47,84901.13,80159.71,69354.98
1229,75,97213.59,73579.13,63979.44,72335.24,76765.46,82027.0,85696.04,84941.24,80188.8,69370.16
1230,81,97245.6,73615.05,63965.18,72330.64,76765.52,82041.35,85733.61,84987.35,80224.04,69391.57
1231,50,97277.61,73620.0,63919.92,72295.04,76734.58,82024.7,85740.19,85002.46,80228.68,69382.21
1232,19,97282.89,73593.99,63843.65,72228.44,76672.65,81977.06,85715.76,84986.57,80202.45,69341.92
1233,19,97288.17,73568.01,63767.39,72161.84,76610.71,81929.41,85691.33,84970.67,80176.39,69301.88
1234,41,97315.45,73564.05,63713.13,72117.24,76570.77,81903.77,85688.91,84976.78,80172.51,69283.91
1235,88,97347.47,73607.14,63705.86,72119.64,76577.83,81925.12,85733.48,85029.89,80215.83,69313.02
1236,16,97349.75,73578.25,63626.6,72050.04,76512.9,81874.48,85706.06,85011.0,80187.28,69270.35
1237,40,97376.03,73573.38,63571.34,72004.44,76471.96,81847.83,85702.63,85016.11,80183.2,69251.93
1238,25,97387.31,73553.56,63501.07,71943.84,76416.02,81806.18,85684.2,85006.22,80164.31,69218.56
1239,77,97419.32,73585.77,63482.81,71935.23,76412.08,81816.54,85717.78,85048.33,80197.63,69237.28
1240,17,97422.6,73558.01,63404.55,71866.63,76348.15,81766.89,85691.35,85030.44,80171.05,69196.05
1241,0,97408.88,73513.28,63309.28,71781.03,76267.21,81700.25,85647.92,84995.55,80127.62,69138.07
1242,58,97440.89,73526.51,63272.02,71753.43,76244.27,81691.6,85662.5,85018.66,80142.33,69138.26
1243,54,97472.91,73535.78,63230.76,71721.83,76217.33,81678.96,85673.07,85037.77,80153.15,69134.69
1244,26,97485.19,73517.1,63161.49,71662.23,76162.39,81638.31,85655.64,85028.88,80136.41,69103.37
1245,42,97513.47,73514.45,63108.23,71618.63,76123.46,81613.66,85654.22,85035.99,80135.86,69088.29
1246,13,97512.75,73482.84,63025.97,71546.03,76055.52,81560.02,85623.79,85014.1,80106.45,69044.46
1247,26,97525.03,73464.25,62956.7,71486.43,76000.58,81519.37,85606.37,85005.21,80090.28,69013.88
1248,0,97511.31,73419.7,62861.44,71400.83,75919.64,81452.73,85562.94,84970.32,80048.29,68957.56
1249,44,97541.59,73419.11,62810.18,71359.23,75882.71,81430.08,85563.51,84979.43,80050.4,68945.41
1250,74,97573.6,73448.56,62788.91,71347.63,75875.77,81437.44,85594.09,85018.54,80082.71,68963.52
1251,37,97596.88,73441.05,62730.65,71299.03,75831.83,81407.79,85587.66,85020.65,80078.14,68944.67
1252,26,97609.16,73422.58,62661.39,71239.43,75776.89,81367.14,85570.23,85011.76,80063.02,68915.07
1253,23,97618.44,73401.14,62589.12,71176.83,75718.96,81323.5,85549.81,84999.87,80045.06,68882.73
1254,43,97647.72,73399.73,62536.86,71134.23,75681.02,81299.85,85549.38,85007.97,80047.32,68870.44
1255,35,97669.0,73390.36,62476.6,71083.63,75635.08,81268.21,85540.95,85008.08,80041.7,68850.4
1256,0,97655.28,73346.03,62381.33,70998.03,75554.14,81201.56,85497.53,84973.19,80001.26,68795.62
1257,50,97687.3,73351.67,62336.07,70962.43,75523.21,81184.92,85504.1,84988.3,80010.95,68791.03
1258,6,97679.58,73313.35,62246.81,70882.83,75448.27,81124.27,85466.68,84959.41,79976.84,68742.52
1259,24,97689.86,73293.05,62175.55,70821.23,75391.33,81081.62,85447.25,84948.52,79960.97,68712.09
1260,4,97680.14,73252.77,62084.28,70739.62,75314.39,81018.98,85407.82,84917.63,79925.3,68661.94
1261,39,97705.42,73247.5,62028.02,70693.02,75272.46,80991.33,85403.4,84921.74,79924.89,68647.06
1262,0,97691.7,73203.28,61932.76,70607.42,75191.52,80924.69,85359.97,84886.85,79885.94,68593.44
1263,42,97719.98,73201.02,61879.49,70563.82,75152.58,80900.04,85358.54,84893.96,79889.16,68582.02
1264,41,97747.26,73197.81,61825.23,70519.22,75112.64,80874.4,85356.12,84900.07,79891.55,68569.7
1265,74,97779.27,73227.63,61803.97,70507.62,75105.71,80881.75,85386.69,84939.18,79927.15,68590.64
1266,73,97811.28,73256.49,61781.7,70495.02,75097.77,80888.1,85416.26,84977.29,79961.93,68610.85
1267,47,97843.3,73259.39,61733.44,70456.42,75063.83,80868.46,85419.84,84989.4,79970.89,68605.12
1268,9,97838.58,73224.32,61647.18,70379.82,74991.89,80810.81,85385.41,84963.51,79942.01,68561.67
1269,0,97824.86,73180.27,61551.91,70294.22,74910.95,80744.17,85341.99,84928.62,79904.62,68509.51
1270,0,97811.14,73136.19,61456.65,70208.62,74830.02,80677.52,85298.56,84893.73,79867.39,68457.38
1271,0,97797.42,73092.09,61361.39,70123.02,74749.08,80610.88,85255.13,84858.84,79830.33,68405.48
1272,104,97829.43,73151.95,61370.12,70141.42,74772.14,80648.23,85315.71,84927.95,79897.43,68457.56
1273,86,97861.44,73193.81,61360.86,70141.82,74777.2,80667.58,85358.28,84979.06,79946.66,68491.7
1274,15,97862.72,73164.7,61280.6,70071.22,74711.27,80615.94,85329.85,84959.17,79924.98,68454.9
1275,0,97849.0,73120.61,61185.33,69985.62,74630.33,80549.29,85286.43,84924.27,79888.5,68403.2
1276,31,97866.28,73107.49,61121.07,69931.02,74580.39,80513.65,85274.0,84920.38,79883.18,68382.5
1277,19,97871.56,73082.41,61044.81,69864.42,74518.45,80466.0,85249.57,84904.49,79866.03,68349.88
1278,0,97857.84,73038.35,60949.54,69778.82,74437.52,80399.35,85206.15,84869.6,79830.04,68298.57
1279,10,97854.12,73004.27,60864.28,69703.22,74366.58,80342.71,85172.72,84844.71,79804.25,68257.29
1280,41,97881.4,73001.21,60810.02,69658.61,74326.64,80317.06,85170.3,84850.82,79809.71,68247.12
1281,2,97869.68,72959.18,60716.75,69575.01,74247.7,80252.42,85128.87,84817.93,79776.37,68198.06
