day,d,op,mle,mle20,mle30,mle50,mle100,mle150,mle200,mle300,mle500
1033,38,34216.17,21455.89,28892.65,29345.64,29929.07,28823.12,27361.28,26543.26,23054.07,13298.08
1034,0,34206.19,21385.97,28857.15,29310.84,29899.46,28745.36,27256.63,26436.7,22940.72,13124.28
1035,0,34196.2,21315.51,28821.64,29275.65,29872.52,28669.11,27152.37,26330.12,22827.39,12950.51
1036,32,34200.48,21276.52,28815.9,29272.27,29880.37,28625.76,27080.32,26256.18,22746.33,12808.78
1037,7,34197.49,21212.74,28799.92,29242.81,29866.27,28559.71,26984.38,26158.02,22640.98,12642.86
1038,7,34194.5,21148.86,28797.95,29213.43,29855.9,28496.19,26890.6,26061.28,22536.13,12477.68
1039,18,34198.78,21095.89,28796.62,29196.97,29859.94,28446.13,26809.18,25976.51,22442.89,12324.25
1040,51,34203.06,21076.01,28795.29,29211.74,29864.73,28430.66,26762.81,25925.53,22383.13,12204.62
1041,36,34207.34,21041.36,28793.95,29203.72,29869.38,28401.23,26703.22,25860.3,22308.88,12070.81
1042,19,34211.63,20989.95,28792.62,29178.54,29874.04,28356.48,26627.86,25778.86,22218.17,11920.82
1043,0,34201.64,20919.64,28791.29,29133.55,29863.67,28294.17,26534.78,25679.77,22109.16,11752.62
1044,37,34205.92,20885.93,28794.92,29125.75,29866.97,28270.29,26479.26,25617.82,22037.32,11621.58
1045,42,34210.2,20857.45,28803.46,29122.1,29870.28,28253.0,26430.57,25561.71,21971.13,11496.35
1046,51,34214.48,20838.21,28818.12,29125.48,29873.58,28246.03,26392.65,25515.83,21914.61,11380.96
1047,51,34218.76,20819.2,28818.61,29127.75,29876.9,28240.86,26356.4,25471.12,21858.68,11266.39
1048,60,34223.04,20809.41,28827.05,29144.76,29879.99,28246.05,26330.2,25435.81,21812.32,11161.64
1049,76,34227.32,20815.79,28849.23,29161.77,29882.73,28268.38,26320.9,25417.21,21782.55,11073.72
1050,27,34231.6,20773.18,28820.85,29137.62,29885.46,28243.17,26264.01,25349.99,21704.2,10937.6
1051,59,34235.88,20762.74,28823.96,29155.11,29889.72,28251.51,26240.88,25316.03,21658.27,10834.28
1052,6,34231.89,20699.48,28774.21,29110.31,29882.46,28208.41,26166.23,25230.16,21559.82,10678.78
1053,9,34230.91,20639.17,28731.78,29079.78,29879.42,28169.87,26096.41,25148.29,21465.13,10527.07
1054,0,34220.92,20569.86,28682.36,29040.58,29867.67,28124.36,26018.81,25058.36,21361.86,10367.16
1055,0,34210.93,20500.22,28632.91,29010.49,29855.6,28079.63,25941.69,24968.72,21258.85,10207.48
1056,96,34215.21,20526.27,28654.11,29019.89,29860.88,28098.34,25961.65,24975.39,21252.01,10144.03
1057,51,34219.49,20506.99,28635.38,29029.29,29867.86,28105.48,25937.72,24937.56,21200.56,10036.34
1058,39,34223.77,20475.93,28601.22,29038.68,29876.67,28102.17,25903.22,24888.86,21137.54,9917.46
1059,24,34228.05,20430.09,28549.57,29040.76,29876.6,28085.5,25855.21,24826.32,21060.05,9784.38
1060,68,34232.33,20428.42,28563.32,29046.96,29886.98,28102.18,25852.78,24808.71,21027.22,9696.12
1061,6,34228.34,20364.86,28530.22,29030.84,29864.6,28069.27,25789.13,24730.09,20932.91,9546.63
1062,0,34218.36,20295.29,28507.65,29016.99,29836.94,28032.27,25720.78,24646.78,20833.31,9391.95
1063,9,34217.37,20234.44,28506.43,29018.78,29817.59,28005.5,25661.78,24572.88,20742.95,9246.54
1064,23,34221.65,20187.65,28505.54,29021.32,29812.66,27994.58,25618.42,24513.98,20667.26,9115.93
1065,73,34225.93,20191.03,28504.64,29026.71,29824.58,28008.42,25626.58,24506.28,20642.24,9036.13
1066,12,34227.94,20133.45,28503.74,29018.78,29803.51,27988.13,25574.85,24438.51,20556.72,8896.1
1067,56,34232.22,20119.96,28502.84,29026.95,29817.48,28001.23,25568.67,24415.99,20515.81,8800.86
1068,30,34236.5,20080.66,28506.17,29028.98,29810.84,28000.65,25537.67,24368.01,20449.43,8680.41
1069,1,34227.52,20012.55,28488.57,29000.94,29776.1,27972.57,25479.03,24292.17,20354.88,8531.75
1070,12,34229.53,19955.43,28486.76,28984.68,29752.4,27957.3,25432.94,24228.11,20272.02,8394.89
1071,24,34233.81,19910.4,28492.27,28989.14,29742.55,27955.65,25400.29,24177.26,20201.89,8270.82
1072,28,34238.09,19869.55,28495.29,28997.29,29736.99,27959.71,25372.65,24131.55,20136.14,8151.56
1073,0,34228.1,19800.9,28468.77,28969.92,29703.98,27937.15,25318.16,24058.92,20042.95,8005.08
1074,48,34232.38,19780.05,28480.66,28981.66,29718.2,27946.36,25312.56,24034.63,19997.94,7906.91
1075,18,34236.66,19729.4,28453.89,28963.83,29698.66,27943.01,25278.09,23981.08,19923.45,7779.51
1076,78,34240.94,19738.9,28472.83,28978.67,29714.5,27951.44,25300.01,23988.35,19909.45,7712.9
1077,45,34245.22,19715.38,28473.64,28980.42,29717.66,27959.83,25293.86,23963.22,19862.75,7614.0
1078,9,34244.24,19656.07,28438.87,28946.47,29684.51,27949.09,25252.6,23903.07,19780.81,7479.87
1079,19,34248.52,19606.84,28416.19,28933.23,29661.99,27949.92,25222.7,23853.8,19709.56,7356.52
1080,67,34252.8,19605.77,28433.9,28943.17,29677.37,27957.09,25242.01,23853.63,19686.99,7281.95
1081,0,34242.81,19537.78,28375.91,28911.32,29635.88,27940.71,25195.23,23787.29,19597.88,7141.1
1082,36,34247.09,19505.62,28353.0,28921.04,29636.04,27947.08,25185.02,23757.07,19544.89,7036.58
1083,10,34247.1,19447.67,28302.65,28898.66,29614.88,27942.21,25149.8,23701.84,19466.38,6906.81
1084,40,34251.38,19419.82,28282.21,28906.21,29624.61,27947.78,25145.8,23677.72,19418.66,6807.82
1085,0,34241.39,19352.17,28240.65,28872.6,29593.65,27934.79,25102.85,23614.37,19331.43,6669.57
1086,29,34245.68,19313.36,28245.13,28867.98,29591.69,27939.87,25089.76,23580.37,19273.61,6560.66
1087,37,34249.96,19282.75,28249.63,28878.67,29597.81,27944.81,25085.77,23555.1,19224.61,6460.5
1088,75,34254.24,19290.34,28254.12,28889.35,29611.44,27949.55,25102.89,23568.79,19214.21,6399.09
1089,45,34258.52,19267.94,28258.62,28900.03,29618.97,27954.3,25107.93,23553.0,19173.97,6308.35
1090,69,34262.8,19269.73,28269.96,28914.55,29635.4,27958.99,25124.69,23562.11,19158.41,6242.34
1091,0,34252.81,19202.59,28225.45,28880.68,29597.06,27948.47,25085.34,23502.97,19074.26,6108.0
1092,38,34257.09,19173.29,28235.98,28884.11,29601.99,27952.46,25084.81,23482.31,19028.5,6012.0
1093,14,34261.1,19120.2,28221.74,28862.62,29587.33,27956.21,25061.08,23438.38,18959.2,5892.73
1094,50,34265.38,19103.23,28233.45,28876.88,29599.51,27959.95,25074.52,23431.35,18926.57,5810.2
1095,60,34269.66,19096.44,28245.16,28888.84,29611.69,27963.7,25089.78,23435.07,18904.25,5738.38
1096,29,34273.94,19058.77,28229.16,28889.95,29612.27,27967.44,25083.1,23408.51,18851.34,5636.24
1097,34,34278.22,19026.29,28235.06,28895.27,29622.25,27971.08,25082.45,23387.8,18804.18,5539.82
1098,53,34282.5,19013.01,28246.77,28904.21,29630.84,27974.51,25096.86,23386.85,18776.65,5463.11
1099,19,34286.78,18965.87,28220.06,28894.34,29629.8,27977.93,25082.2,23352.49,18715.66,5353.09
1100,0,34276.8,18899.89,28174.35,28864.63,29613.89,27969.94,25049.63,23300.1,18636.26,5224.79
1101,0,34266.81,18833.78,28145.71,28834.22,29601.77,27961.73,25017.89,23248.34,18557.08,5096.83
1102,53,34271.09,18820.54,28157.98,28847.33,29605.44,27965.24,25031.16,23250.14,18531.33,5022.21
1103,20,34275.37,18774.45,28132.96,28836.74,29610.82,27969.18,25020.12,23219.67,18473.1,4915.26
1104,29,34279.65,18737.52,28116.06,28835.51,29618.0,27973.72,25019.13,23198.96,18424.43,4818.03
1105,29,34283.93,18700.77,28100.12,28842.42,29626.21,27978.95,25019.02,23178.94,18376.41,4721.51
1106,0,34273.94,18635.21,28054.99,28819.81,29605.28,27965.16,24990.99,23130.81,18300.17,4596.69
1107,37,34278.22,18606.52,28047.03,28826.33,29612.52,27971.18,25000.86,23120.29,18261.2,4509.2
1108,77,34282.5,18618.02,28059.31,28835.64,29619.76,27977.94,25012.11,23140.3,18262.8,4462.41
1109,0,34272.52,18552.51,28030.66,28804.72,29602.87,27960.85,24985.86,23093.6,18187.95,4339.21
1110,38,34276.8,18524.88,28036.71,28811.28,29610.11,27968.24,24996.78,23085.5,18151.5,4254.35
1111,17,34281.08,18476.43,28039.59,28804.58,29610.22,27966.44,24988.3,23057.08,18094.66,4149.17
1112,23,34285.36,18434.13,28045.32,28804.49,29616.02,27970.84,24986.8,23035.47,18044.36,4050.69
1113,7,34282.37,18376.0,28025.29,28796.07,29605.86,27958.99,24970.25,22998.45,17978.73,3936.91
1114,14,34286.38,18324.97,28012.8,28794.78,29602.75,27954.35,24961.98,22969.4,17920.72,3830.84
1115,30,34290.66,18290.08,28017.6,28800.81,29609.98,27962.25,24970.67,22957.25,17879.4,3741.47
1116,0,34280.68,18225.36,28006.41,28779.32,29593.11,27941.85,24950.21,22915.91,17808.73,3622.77
1117,41,34284.96,18201.55,28011.02,28788.47,29600.48,27950.6,24958.68,22916.16,17779.45,3545.42
1118,42,34289.24,18178.91,28021.46,28797.61,29607.85,27959.93,24967.06,22918.21,17751.77,3469.71
1119,25,34293.52,18139.44,28022.1,28801.27,29611.78,27961.85,24972.51,22903.99,17707.75,3377.65
1120,52,34297.8,18127.14,28032.77,28807.22,29621.11,27971.87,24980.42,22917.57,17691.14,3313.25
1121,70,34302.08,18132.98,28050.78,28813.17,29632.46,27982.39,24988.33,22933.74,17693.17,3267.47
1122,34,34306.36,18102.85,28022.33,28822.3,29635.31,27990.07,24996.24,22929.91,17659.62,3186.26
1123,85,34310.64,18123.9,28040.74,28834.71,29648.74,28001.27,25004.16,22945.79,17677.7,3156.7
1124,26,34314.92,18085.85,28003.06,28821.92,29638.46,27999.04,25011.82,22934.77,17637.16,3068.67
1125,63,34319.2,18084.97,28002.64,28837.99,29651.9,28010.99,25019.21,22950.27,17634.25,3018.28
1126,24,34323.48,18045.17,27960.19,28824.49,29639.36,28005.23,25026.28,22938.1,17592.91,2929.47
1127,47,34327.76,18028.53,27941.04,28834.26,29652.88,28017.87,25033.08,22949.73,17575.24,2864.31
1128,37,34332.04,18002.04,27911.1,28833.32,29654.01,28023.46,25039.86,22951.98,17548.23,2789.75
1129,71,34336.32,18009.72,27931.28,28845.89,29669.76,28036.98,25046.65,22966.56,17555.84,2749.81
1130,43,34340.6,17989.42,27906.74,28849.97,29670.46,28046.72,25053.43,22975.59,17535.82,2682.41
1131,67,34344.88,17993.28,27925.79,28867.02,29686.54,28061.13,25060.22,22989.86,17540.37,2639.61
1132,45,34349.16,17975.19,27919.63,28861.85,29688.72,28070.85,25067.0,23001.46,17523.29,2575.35
1133,103,34353.44,18002.17,27934.43,28879.26,29707.2,28085.82,25073.79,23015.49,17549.61,2569.68
1134,67,34357.72,18006.2,27947.85,28894.83,29724.8,28101.68,25080.57,23029.52,17555.01,2528.46
1135,43,34362.0,17986.29,27933.88,28884.47,29717.46,28105.33,25087.36,23039.79,17536.71,2463.77
1136,65,34366.28,17988.54,27950.91,28895.39,29731.72,28122.3,25094.14,23053.5,17540.96,2421.67
1137,50,34370.56,17975.84,27943.97,28889.78,29729.81,28130.36,25100.79,23067.2,17530.61,2365.1
1138,36,34374.84,17949.28,27939.89,28879.91,29713.47,28123.73,25107.29,23071.22,17506.78,2295.09
1139,48,34379.12,17934.88,27950.63,28891.3,29714.75,28128.64,25113.78,23084.57,17495.5,2237.66
1140,0,34369.14,17872.61,27909.96,28854.22,29667.93,28085.07,25098.78,23053.39,17436.63,2132.8
1141,28,34373.42,17838.25,27911.9,28845.19,29654.4,28069.83,25104.72,23050.65,17406.12,2056.25
1142,1,34364.43,17777.05,27900.22,28808.7,29614.03,28027.72,25091.86,23021.78,17349.16,1953.31
1143,60,34368.71,17774.92,27904.94,28824.38,29631.31,28044.89,25097.17,23034.24,17352.01,1910.01
1144,0,34358.72,17712.87,27893.94,28777.23,29585.15,28001.56,25084.79,23005.17,17295.23,1807.23
1145,29,34363.0,17679.75,27898.99,28757.95,29573.29,27987.33,25089.77,23005.77,17267.83,1733.77
1146,23,34367.28,17640.78,27898.83,28742.42,29560.49,27967.32,25094.74,23001.08,17235.12,1654.9
1147,62,34371.56,17640.95,27908.73,28758.66,29575.76,27985.56,25099.62,23012.62,17242.07,1615.62
1148,21,34375.84,17600.2,27892.34,28741.77,29556.24,27961.87,25104.31,23006.76,17208.24,1535.85
1149,53,34380.12,17591.59,27907.93,28754.16,29571.34,27970.83,25109.0,23017.94,17207.03,1488.66
1150,24,34384.4,17554.1,27895.55,28740.43,29554.75,27951.16,25113.69,23015.86,17177.13,1413.01
1151,0,34374.42,17492.75,27860.38,28711.55,29514.4,27907.54,25101.79,22990.56,17123.84,1313.93
1152,27,34378.7,17458.33,27854.31,28717.18,29501.03,27891.47,25106.89,22992.85,17098.04,1242.16
1153,14,34382.71,17411.05,27836.51,28716.92,29479.75,27862.05,25108.4,22982.82,17059.83,1157.97
1154,53,34386.99,17402.9,27843.34,28720.07,29492.68,27871.53,25113.72,22992.79,17061.22,1113.37
1155,45,34391.27,17386.86,27855.38,28725.99,29505.61,27872.56,25119.46,23002.77,17055.07,1061.28
1156,0,34381.28,17325.96,27811.2,28712.18,29470.75,27828.29,25105.13,22979.57,17004.41,964.71
1157,42,34385.56,17306.98,27822.71,28718.28,29477.89,27828.52,25111.34,22989.22,16996.14,910.46
1158,13,34388.58,17259.15,27793.71,28710.72,29460.37,27799.89,25108.8,22979.71,16959.45,827.73
1159,87,34392.86,17285.17,27810.85,28719.11,29471.38,27817.55,25115.34,22989.03,16980.44,819.59
1160,63,34397.14,17287.43,27827.98,28727.5,29484.26,27836.31,25122.31,22998.26,16994.4,787.86
1161,53,34401.42,17279.76,27820.33,28738.94,29497.13,27845.55,25129.65,23007.48,16998.84,746.61
1162,10,34401.43,17229.19,27767.46,28722.24,29472.07,27810.99,25121.61,22995.95,16960.84,662.85
1163,42,34405.71,17210.72,27745.78,28733.03,29479.35,27808.72,25129.37,23004.84,16955.49,611.66
1164,16,34409.99,17166.4,27717.32,28723.86,29459.69,27779.91,25126.28,23000.27,16924.69,534.99
1165,56,34414.27,17162.19,27729.5,28733.69,29475.0,27791.21,25134.4,23008.77,16934.53,498.88
1166,0,34404.28,17102.08,27701.03,28703.07,29439.28,27748.57,25114.27,22988.94,16888.87,407.23
1167,55,34408.56,17096.92,27713.36,28715.38,29454.59,27760.65,25122.91,22997.19,16898.67,370.9
1168,12,34410.58,17048.84,27696.6,28690.66,29430.87,27731.75,25113.98,22990.07,16865.84,292.04
1169,54,34414.86,17042.89,27708.66,28705.84,29443.96,27745.12,25122.77,22997.95,16875.7,255.73
1170,10,34414.87,16993.03,27690.52,28671.5,29418.58,27713.65,25111.02,22989.74,16841.89,175.9
1171,0,34404.88,16933.27,27663.36,28627.59,29388.41,27672.2,25089.82,22972.29,16798.78,86.63
1172,0,34394.89,16873.47,27636.2,28584.28,29362.59,27630.64,25068.63,22955.4,16756.14,-2.34
1173,66,34399.17,16879.62,27647.79,28603.27,29373.62,27648.47,25077.65,22962.4,16774.22,-25.01
1174,34,34403.45,16853.81,27636.34,28592.96,29381.89,27638.43,25087.16,22969.36,16765.93,-79.25
1175,33,34407.73,16827.14,27640.75,28580.7,29388.95,27629.77,25097.04,22976.24,16757.2,-133.99
1176,22,34412.01,16789.61,27646.83,28557.21,29389.05,27609.86,25094.98,22982.41,16737.98,-199.22
1177,0,34402.03,16730.21,27617.84,28511.78,29367.2,27570.44,25071.11,22967.41,16697.36,-285.93
1178,92,34406.31,16755.69,27623.92,28526.74,29374.91,27586.36,25081.32,22973.59,16714.57,-280.34
1179,0,34396.32,16696.21,27593.76,28481.38,29353.22,27546.59,25056.39,22959.18,16674.34,-366.39
1180,42,34400.6,16678.7,27600.34,28488.56,29360.87,27548.6,25066.98,22965.11,16676.59,-410.14
1181,54,34404.88,16673.31,27606.91,28503.98,29370.02,27564.72,25078.09,22971.04,16691.38,-441.43
1182,17,34409.16,16631.01,27595.8,28474.44,29365.67,27543.47,25068.35,22974.21,16669.41,-509.26
1183,67,34413.44,16638.84,27608.11,28494.11,29374.48,27558.82,25079.6,22979.84,16685.84,-526.58
1184,70,34417.72,16649.7,27627.29,28505.86,29383.3,27575.26,25091.31,22985.35,16702.26,-540.49
1185,88,34422.0,16675.04,27648.65,28527.09,29393.39,27591.7,25103.52,22990.86,16718.68,-535.99
1186,51,34426.28,16666.9,27629.14,28528.56,29405.16,27602.06,25116.24,22996.37,16731.25,-568.14
1187,78,34430.56,16685.85,27634.75,28550.44,29418.41,27618.63,25129.48,23001.77,16747.54,-572.85
1188,0,34420.58,16626.78,27579.42,28499.4,29383.32,27579.97,25097.11,22989.47,16709.54,-655.19
1189,17,34424.86,16584.66,27538.21,28464.41,29365.64,27560.5,25081.5,22994.5,16688.96,-720.24
1190,16,34429.14,16541.67,27515.97,28439.7,29348.05,27542.39,25064.91,22998.9,16668.02,-785.78
1191,36,34433.42,16518.8,27513.2,28445.05,29350.65,27546.58,25068.66,23003.45,16667.71,-830.82
1192,19,34437.7,16479.06,27493.87,28441.39,29335.98,27533.7,25055.42,23008.0,16650.95,-892.39
1193,70,34441.98,16490.44,27509.63,28451.3,29350.66,27546.43,25069.24,23012.55,16666.03,-902.47
1194,0,34431.99,16431.83,27472.85,28428.18,29316.39,27516.73,25035.71,23001.93,16630.84,-982.16
1195,27,34436.27,16400.19,27462.68,28431.41,29309.12,27515.94,25029.25,23006.23,16623.12,-1034.58
1196,90,34440.55,16425.27,27478.41,28438.3,29323.78,27527.03,25043.52,23010.54,16637.75,-1023.52
1197,1,34431.56,16367.74,27442.7,28415.63,29285.21,27502.17,25010.13,23001.68,16604.63,-1101.13
1198,0,34421.58,16309.29,27408.62,28400.86,29251.72,27478.53,24976.26,22992.89,16571.18,-1179.22
1199,89,34425.86,16334.35,27416.8,28407.51,29266.09,27487.91,24990.64,22996.41,16585.34,-1168.02
1200,23,34430.14,16298.84,27405.72,28414.17,29255.57,27489.02,24979.27,22999.93,16575.29,-1222.5
1201,51,34434.42,16291.46,27413.57,28424.5,29269.92,27498.36,24993.98,23003.75,16589.2,-1248.51
1202,54,34438.7,16287.18,27421.42,28438.45,29285.07,27508.44,25009.13,23007.81,16603.1,-1271.11
1203,0,34428.71,16228.98,27386.91,28396.44,29245.25,27484.91,24972.14,22997.89,16570.72,-1347.31
1204,57,34432.99,16227.74,27395.27,28410.4,29262.1,27494.25,24988.08,23002.17,16584.42,-1366.24
1205,29,34437.27,16198.58,27403.62,28397.62,29255.14,27501.47,24978.44,23006.74,16581.38,-1412.78
1206,26,34441.55,16166.55,27399.18,28382.07,29250.06,27507.4,24965.78,23011.62,16575.9,-1461.86
1207,53,34445.83,16161.64,27411.39,28393.29,29263.39,27515.98,24980.9,23016.81,16589.14,-1483.5
1208,50,34450.11,16153.82,27419.66,28400.22,29277.83,27524.55,24992.98,23022.33,16602.39,-1507.74
1209,62,34454.39,16158.09,27437.63,28415.03,29293.6,27533.12,25009.29,23028.09,16615.64,-1519.59
1210,55,34458.67,16155.41,27445.06,28426.01,29309.37,27542.42,25024.74,23034.16,16628.88,-1538.07
1211,0,34448.68,16097.81,27394.46,28381.33,29272.57,27520.72,24985.34,23019.35,16597.94,-1611.17
1212,16,34452.97,16056.18,27360.06,28362.11,29256.78,27514.85,24961.69,23020.54,16583.45,-1668.0
1213,53,34457.25,16051.66,27362.93,28377.18,29270.49,27524.18,24975.17,23026.92,16596.32,-1687.37
1214,63,34461.53,16057.22,27377.49,28392.26,29286.12,27534.41,24992.32,23033.6,16609.19,-1696.36
1215,95,34465.81,16081.82,27399.66,28410.55,29304.22,27545.5,25010.15,23040.58,16622.04,-1672.99
1216,42,34470.09,16066.41,27368.1,28409.87,29303.99,27556.6,25009.53,23047.92,16634.06,-1702.34
1217,4,34464.1,16013.11,27319.19,28371.66,29265.21,27532.84,24970.57,23034.07,16608.58,-1769.29
1218,6,34460.11,15961.89,27272.03,28346.23,29234.58,27513.31,24934.2,23022.53,16585.75,-1833.76
1219,50,34464.39,15954.78,27270.99,28359.27,29248.15,27523.34,24942.11,23029.9,16597.83,-1853.75
1220,4,34458.4,15901.75,27240.71,28322.88,29219.97,27502.06,24903.45,23015.82,16573.63,-1919.37
1221,0,34448.42,15844.81,27207.63,28283.08,29187.97,27478.95,24860.87,22998.18,16546.12,-1988.5
1222,70,34452.7,15857.85,27215.33,28299.92,29201.69,27488.11,24879.13,23005.74,16557.73,-1987.39
1223,27,34456.98,15827.9,27223.03,28276.57,29191.65,27492.04,24861.94,23013.56,16557.69,-2028.94
1224,35,34461.26,15806.08,27224.94,28271.85,29194.63,27501.16,24852.75,23021.74,16566.19,-2062.08
1225,7,34458.27,15756.36,27213.89,28238.69,29169.58,27485.08,24815.7,23009.03,16547.2,-2122.81
1226,16,34462.55,15715.74,27215.45,28215.52,29154.31,27480.06,24787.78,23005.51,16537.82,-2174.09
1227,56,34466.83,15715.24,27222.71,28228.04,29167.63,27489.03,24801.58,23013.8,16548.45,-2184.93
1228,21,34471.11,15679.8,27226.78,28209.12,29152.51,27489.11,24780.23,23014.74,16544.65,-2230.41
1229,75,34475.39,15698.48,27233.31,28226.12,29165.78,27497.99,24798.44,23023.32,16555.04,-2221.48
1230,81,34479.67,15722.63,27245.45,28243.12,29181.21,27506.86,24817.37,23032.16,16565.44,-2206.25
1231,50,34483.95,15716.27,27251.27,28253.45,29195.21,27516.4,24822.05,23041.37,16575.84,-2221.72
1232,19,34488.23,15678.99,27224.42,28241.25,29182.54,27513.13,24795.44,23038.3,16570.53,-2267.84
1233,19,34492.51,15641.83,27197.37,28237.91,29169.82,27510.21,24769.03,23035.55,16565.8,-2313.55
1234,41,34496.79,15626.78,27194.48,28247.35,29181.32,27518.8,24764.51,23044.81,16575.71,-2336.83
1235,88,34501.07,15650.76,27206.08,28256.79,29192.81,27527.39,24784.02,23054.42,16585.62,-2312.75
1236,16,34505.35,15610.79,27195.02,28242.35,29181.99,27521.79,24752.81,23047.19,16578.5,-2360.4
1237,40,34509.64,15594.93,27205.97,28252.31,29191.48,27530.23,24745.74,23057.1,16588.17,-2383.63
1238,25,34513.92,15564.17,27186.37,28247.81,29194.33,27534.09,24723.64,23058.0,16590.6,-2421.5
1239,77,34518.2,15585.52,27206.0,28260.02,29203.82,27543.09,24743.11,23068.38,16600.05,-2406.97
1240,17,34522.48,15546.85,27157.62,28248.54,29194.05,27537.57,24713.24,23060.24,16595.01,-2452.16
1241,0,34512.49,15491.29,27091.33,28221.64,29167.25,27515.19,24668.15,23035.32,16573.45,-2513.94
1242,58,34516.77,15493.7,27083.0,28233.17,29178.62,27524.77,24681.05,23045.99,16582.5,-2517.48
1243,54,34521.05,15492.18,27089.82,28248.89,29192.09,27535.31,24689.71,23057.05,16591.57,-2524.7
1244,26,34525.33,15462.72,27085.0,28238.21,29186.67,27535.25,24669.89,23056.38,16596.42,-2559.6
1245,42,34529.61,15449.37,27096.71,28249.92,29197.23,27546.42,24666.35,23067.78,16605.26,-2578.12
1246,13,34532.62,15407.12,27077.37,28235.6,29178.39,27531.41,24635.26,23053.38,16597.64,-2625.28
1247,26,34536.9,15377.97,27084.27,28235.47,29177.61,27529.54,24617.36,23052.25,16603.56,-2659.04
1248,0,34526.92,15322.93,27068.16,28208.43,29150.19,27503.66,24573.54,23025.29,16584.07,-2718.42
1249,44,34531.2,15311.87,27075.31,28220.32,29161.94,27514.78,24575.32,23036.75,16592.22,-2733.57
1250,74,34535.48,15330.91,27082.46,28232.2,29173.7,27526.59,24593.54,23048.46,16600.37,-2718.38
1251,37,34539.76,15312.93,27089.61,28231.07,29178.45,27533.95,24586.42,23057.22,16608.5,-2739.91
1252,26,34544.04,15284.05,27084.89,28218.37,29176.65,27530.13,24568.18,23055.14,16615.54,-2772.1
1253,23,34548.32,15252.28,27076.73,28212.14,29172.58,27523.33,24548.54,23049.92,16620.07,-2806.92
1254,43,34552.6,15240.62,27088.31,28224.6,29184.15,27536.16,24548.87,23062.06,16627.77,-2821.36
1255,35,34556.88,15221.04,27091.77,28221.46,29188.24,27539.49,24541.04,23067.81,16635.47,-2843.47
1256,0,34546.89,15166.57,27075.21,28182.09,29157.17,27507.97,24498.14,23038.53,16617.59,-2900.24
1257,50,34551.17,15162.08,27082.72,28192.27,29170.48,27521.48,24505.24,23050.88,16625.02,-2906.77
1258,6,34547.18,15113.67,27071.18,28166.94,29145.43,27493.99,24468.18,23027.29,16613.68,-2957.0
1259,24,34551.46,15083.34,27078.18,28160.26,29139.56,27484.61,24450.91,23021.93,16620.87,-2988.82
1260,4,34545.48,15033.13,27065.85,28142.24,29118.4,27457.45,24413.67,22996.58,16608.09,-3040.27
1261,39,34549.76,15018.0,27072.49,28148.01,29127.08,27467.74,24413.18,23006.69,16615.04,-3056.32
1262,0,34539.77,14963.96,27041.75,28127.89,29102.4,27439.23,24373.46,22977.56,16598.83,-3111.03
1263,42,34544.05,14951.91,27054.09,28136.6,29113.06,27451.54,24375.69,22990.05,16605.59,-3123.52
1264,41,34548.33,14938.95,27050.42,28148.47,29123.71,27461.94,24376.55,23000.82,16612.34,-3136.7
1265,74,34552.61,14959.08,27070.07,28157.6,29134.36,27475.22,24393.88,23013.83,16619.1,-3116.55
1266,73,34556.89,14978.19,27077.25,28166.73,29145.01,27489.24,24411.85,23027.12,16625.86,-3097.15
1267,47,34561.17,14971.3,27053.1,28179.72,29157.47,27501.23,24415.35,23040.87,16632.62,-3103.5
1268,9,34560.18,14926.48,27011.15,28149.53,29131.83,27475.35,24382.2,23016.98,16625.96,-3147.55
1269,0,34550.2,14872.75,26961.88,28111.15,29097.1,27440.51,24341.77,22984.24,16610.84,-3200.22
1270,0,34540.21,14819.02,26930.62,28082.32,29063.15,27406.14,24301.31,22951.3,16596.16,-3252.66
1271,0,34530.22,14765.27,26914.65,28053.1,29028.64,27371.56,24262.34,22918.23,16581.9,-3304.89
1272,104,34534.5,14788.31,26915.87,28065.63,29043.43,27386.39,24278.42,22932.42,16587.83,-3282.6
1273,86,34538.78,14811.36,26922.87,28078.15,29058.23,27402.23,24294.5,22947.04,16593.75,-3260.31
1274,15,34543.06,14772.55,26905.5,28063.93,29033.42,27380.26,24271.98,22926.88,16595.0,-3297.32
1275,0,34533.07,14718.85,26875.58,28035.3,28994.24,27343.61,24234.57,22891.98,16581.75,-3348.96
1276,31,34537.35,14696.14,26877.28,28043.89,28985.57,27338.12,24229.59,22887.99,16587.24,-3369.38
1277,19,34541.64,14661.53,26866.7,28033.63,28964.39,27320.47,24212.53,22872.39,16592.7,-3401.48
1278,0,34531.65,14608.03,26853.18,28004.77,28929.79,27283.89,24177.94,22837.98,16579.99,-3452.22
1279,10,34531.66,14564.51,26847.81,27985.9,28905.11,27259.69,24154.71,22813.44,16577.71,-3492.74
1280,41,34535.94,14552.09,26848.1,27994.27,28916.91,27266.68,24163.99,22819.96,16582.75,-3501.89
1281,2,34527.95,14500.75,26834.2,27976.75,28893.89,27234.69,24135.42,22787.69,16572.99,-3549.74
1282,48,34532.23,14495.5,26834.42,27984.31,28903.99,27248.91,24147.87,22801.61,16577.8,-3551.2
1283,0,34522.25,14442.33,26820.76,27958.41,28875.61,27213.29,24118.82,22767.44,16566.57,-3600.38
1284,32,34526.53,14421.14,26820.97,27964.71,28879.16,27212.04,24123.0,22765.13,16571.2,-3617.34
